time,temperature_2m_mean,relative_humidity_2m_mean,vapor_pressure_deficit_max,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean,rain_sum
1971-04-25,12.7,42,1.8,16.3,0.14,0.0
1971-04-26,15.2,40,2.05,18.2,0.137,0.0
1971-04-27,16.1,48,2.1,19.1,0.134,0.0
1971-04-28,17.2,48,2.29,20.6,0.132,0.0
1971-04-29,17.3,45,2.49,21.0,0.13,0.0
1971-04-30,19.5,41,3.07,22.5,0.129,0.0
1971-05-01,19.2,42,2.91,22.7,0.128,0.0
1971-05-02,16.8,47,1.85,20.9,0.13,1.0
1971-05-03,15.1,64,1.53,19.2,0.154,3.5
1971-05-04,15.1,57,1.53,18.2,0.157,1.2
1971-05-05,16.0,58,1.7,18.8,0.153,0.0
1971-05-06,14.2,67,0.87,16.6,0.172,4.8
1971-05-07,13.2,80,0.7,15.9,0.239,10.7
1971-05-08,14.3,69,1.29,16.2,0.28,0.5
1971-05-09,16.6,60,1.79,18.2,0.25,0.0
1971-05-10,19.5,58,2.3,20.8,0.219,0.0
1971-05-11,21.9,57,2.84,22.9,0.201,0.8
1971-05-12,21.3,51,2.74,23.1,0.198,0.0
1971-05-13,20.2,47,2.39,22.9,0.177,0.0
1971-05-14,21.1,47,2.88,23.8,0.163,0.0
1971-05-15,21.5,38,3.42,24.2,0.151,0.0
1971-05-16,18.1,31,2.55,21.9,0.143,0.0
1971-05-17,18.4,21,2.77,22.0,0.137,0.0
1971-05-18,20.1,25,3.13,23.2,0.134,0.0
1971-05-19,20.7,36,3.25,24.0,0.131,0.0
1971-05-20,20.3,41,3.06,24.5,0.129,0.0
1971-05-21,15.8,34,2.07,21.0,0.128,0.0
1971-05-22,18.2,38,2.51,22.5,0.128,0.0
1971-05-23,21.9,38,3.63,25.1,0.127,0.0
1971-05-24,24.7,34,4.2,27.4,0.126,0.0
1971-05-25,22.8,38,3.55,27.0,0.125,0.0
1971-05-26,16.7,49,1.74,21.6,0.128,0.7
1971-05-27,13.2,69,1.01,17.2,0.18,8.1
1971-05-28,16.3,55,1.95,19.1,0.195,0.0
1971-05-29,17.3,54,1.78,19.7,0.18,0.0
1971-05-30,17.7,51,2.34,21.3,0.167,0.3
1971-05-31,14.9,42,1.96,19.9,0.157,0.0
1971-06-01,15.7,47,2.06,20.5,0.148,0.0
1971-06-02,17.6,47,2.35,21.8,0.141,0.0
1971-06-03,19.2,44,2.56,23.4,0.136,0.0
1971-06-04,20.0,42,2.95,24.2,0.132,0.0
1971-06-05,22.6,41,3.42,26.1,0.13,0.0
1971-06-06,24.6,37,3.92,28.0,0.128,0.0
1971-06-07,24.1,34,3.9,28.2,0.127,0.0
1971-06-08,23.1,34,3.87,28.0,0.126,0.0
1971-06-09,18.7,43,2.0,24.0,0.125,0.0
1971-06-10,20.0,50,2.44,24.2,0.125,0.0
1971-06-11,23.1,43,3.5,27.1,0.125,0.0
1971-06-12,25.6,35,4.27,29.3,0.125,0.0
1971-06-13,24.4,30,3.92,28.5,0.124,0.0
1971-06-14,24.7,32,4.37,28.7,0.124,0.0
1971-06-15,28.1,28,5.56,30.7,0.124,0.0
1971-06-16,29.6,27,6.05,32.2,0.124,0.0
1971-06-17,29.2,26,5.85,32.3,0.124,0.0
1971-06-18,28.5,27,5.28,32.1,0.124,0.0
1971-06-19,27.1,35,4.65,31.7,0.124,0.0
1971-06-20,26.9,34,4.63,31.2,0.124,0.0
1971-06-21,28.6,30,5.41,32.4,0.124,0.0
1971-06-22,28.5,27,5.17,32.3,0.124,0.0
1971-06-23,26.5,34,4.43,31.1,0.124,0.0
1971-06-24,26.3,26,4.65,30.8,0.124,0.0
1971-06-25,26.1,31,4.41,30.6,0.124,0.0
1971-06-26,24.3,54,3.35,29.6,0.125,1.1
1971-06-27,23.7,45,3.48,28.9,0.13,0.0
1971-06-28,23.3,28,3.81,28.4,0.127,0.0
1971-06-29,24.2,32,3.99,29.0,0.125,0.0
1971-06-30,26.5,30,4.56,30.8,0.124,0.0
1971-07-01,27.4,29,4.89,31.7,0.124,0.0
1971-07-02,27.2,30,4.84,31.9,0.124,0.0
1971-07-03,26.4,33,4.55,31.6,0.124,0.0
1971-07-04,27.4,30,5.09,32.1,0.124,0.0
1971-07-05,27.9,30,5.2,32.4,0.124,0.0
1971-07-06,28.4,31,5.15,33.1,0.124,0.0
1971-07-07,27.9,31,4.82,33.0,0.124,0.0
1971-07-08,26.5,30,4.36,31.6,0.124,0.0
1971-07-09,26.1,39,4.23,31.0,0.124,0.0
1971-07-10,25.2,31,4.22,30.1,0.124,0.0
1971-07-11,25.3,27,4.44,30.1,0.124,0.0
1971-07-12,27.8,29,5.19,31.9,0.124,0.0
1971-07-13,30.2,27,6.22,33.6,0.124,0.0
1971-07-14,31.5,28,6.49,35.1,0.124,0.0
1971-07-15,31.2,28,5.95,35.4,0.123,0.0
1971-07-16,32.1,30,6.06,36.3,0.123,0.0
1971-07-17,31.5,30,5.25,36.1,0.123,0.0
1971-07-18,31.5,31,5.4,36.3,0.123,0.0
1971-07-19,31.9,29,5.99,36.3,0.123,0.0
1971-07-20,32.0,30,6.04,36.3,0.123,0.0
1971-07-21,31.5,32,5.78,36.0,0.123,0.0
1971-07-22,31.5,31,6.01,35.9,0.123,0.0
1971-07-23,30.8,24,6.05,35.2,0.123,0.0
1971-07-24,28.9,28,5.37,34.2,0.123,0.0
1971-07-25,28.9,30,5.14,34.0,0.123,0.0
1971-07-26,29.0,31,5.48,33.8,0.123,0.0
1971-07-27,29.1,30,5.48,34.0,0.123,0.0
1971-07-28,29.3,32,5.47,34.3,0.123,0.0
1971-07-29,29.3,35,5.35,34.0,0.123,0.0
1971-07-30,29.5,30,5.75,34.1,0.123,0.0
1971-07-31,30.4,26,6.04,34.6,0.123,0.0
1971-08-01,31.5,26,6.35,35.6,0.123,0.0
1971-08-02,33.1,27,6.89,36.8,0.123,0.0
1971-08-03,30.9,28,5.68,35.9,0.123,0.0
1971-08-04,30.5,31,5.39,35.5,0.123,0.0
1971-08-05,30.4,33,5.19,35.3,0.123,0.0
1971-08-06,30.6,33,5.53,35.3,0.123,0.0
1971-08-07,30.3,28,5.56,34.8,0.123,0.0
1971-08-08,30.0,27,5.88,34.3,0.123,0.0
1971-08-09,31.4,27,5.96,35.2,0.123,0.0
1971-08-10,32.7,33,6.34,36.5,0.123,0.0
1971-08-11,33.4,34,6.52,37.1,0.123,0.0
1971-08-12,32.4,34,5.53,36.9,0.123,0.0
1971-08-13,30.5,35,5.21,35.9,0.123,0.0
1971-08-14,29.2,31,5.38,34.5,0.123,0.0
1971-08-15,29.3,28,5.58,34.2,0.123,0.0
1971-08-16,29.2,26,5.7,33.7,0.123,0.0
1971-08-17,29.2,26,5.88,33.7,0.123,0.0
1971-08-18,28.7,29,5.29,33.6,0.123,0.0
1971-08-19,29.0,31,5.46,33.7,0.123,0.0
1971-08-20,26.8,35,4.39,32.3,0.123,0.0
1971-08-21,26.3,34,4.36,31.5,0.123,0.0
1971-08-22,25.8,45,3.96,30.7,0.123,0.0
1971-08-23,26.6,42,4.15,31.6,0.123,0.0
1971-08-24,28.7,39,4.3,32.3,0.123,0.0
1971-08-25,29.2,36,4.6,33.5,0.123,0.0
1971-08-26,29.2,34,4.66,33.8,0.123,0.0
1971-08-27,28.1,37,4.38,32.8,0.123,0.0
1971-08-28,26.1,38,4.07,31.1,0.123,0.0
1971-08-29,24.9,40,3.98,30.0,0.123,0.0
1971-08-30,23.5,43,3.17,28.8,0.123,0.0
1971-08-31,22.5,51,2.47,27.8,0.123,0.0
1971-09-01,22.7,42,3.31,27.7,0.123,0.0
1971-09-02,23.1,52,2.9,27.8,0.123,0.0
1971-09-03,23.4,38,3.64,28.1,0.123,0.0
1971-09-04,26.1,36,4.55,29.5,0.123,0.0
1971-09-05,26.8,38,4.67,30.7,0.123,0.0
1971-09-06,24.1,43,3.52,29.3,0.123,0.0
1971-09-07,23.5,41,3.61,28.4,0.123,0.0
1971-09-08,26.7,40,5.08,30.1,0.123,0.0
1971-09-09,28.2,36,4.88,31.7,0.123,0.0
1971-09-10,28.6,31,5.3,31.9,0.123,0.0
1971-09-11,27.6,31,4.76,31.3,0.123,0.0
1971-09-12,28.0,37,5.09,31.5,0.123,0.0
1971-09-13,30.3,33,5.74,32.6,0.123,0.0
1971-09-14,31.0,32,5.9,33.1,0.123,0.0
1971-09-15,30.3,35,5.76,33.1,0.123,0.0
1971-09-16,29.0,36,5.65,32.4,0.123,0.0
1971-09-17,26.1,37,4.22,30.7,0.123,0.0
1971-09-18,24.7,40,3.8,29.5,0.123,0.0
1971-09-19,25.3,36,4.16,29.1,0.123,0.0
1971-09-20,24.1,37,3.75,28.3,0.123,0.0
1971-09-21,22.7,41,3.09,27.4,0.123,0.0
1971-09-22,22.8,45,3.43,27.3,0.123,0.0
1971-09-23,23.3,45,3.68,27.5,0.123,0.0
1971-09-24,21.3,54,2.45,26.3,0.123,0.0
1971-09-25,17.5,49,1.93,23.4,0.123,0.0
1971-09-26,17.1,50,1.96,22.2,0.123,0.0
1971-09-27,16.9,42,2.25,21.5,0.124,0.0
1971-09-28,16.9,42,2.24,21.2,0.124,0.0
1971-09-29,17.1,49,1.99,21.5,0.124,0.0
1971-09-30,15.3,54,1.57,20.0,0.147,0.9
1971-10-01,14.9,42,1.92,19.1,0.149,0.0
1971-10-02,16.8,41,2.36,20.0,0.143,0.0
1971-10-03,18.9,47,2.75,21.4,0.139,0.0
1971-10-04,20.2,48,3.06,22.6,0.135,0.0
1971-10-05,21.9,49,3.46,24.1,0.132,0.0
1971-10-06,23.4,47,3.64,25.3,0.13,0.0
1971-10-07,23.8,47,3.72,26.1,0.129,0.0
1971-10-08,23.9,47,3.35,25.9,0.128,0.0
1971-10-09,24.1,47,3.62,26.4,0.127,0.0
1971-10-10,23.4,42,3.64,25.9,0.126,0.0
1971-10-11,22.7,42,3.37,25.5,0.126,0.0
1971-10-12,23.3,45,3.43,25.7,0.125,0.0
1971-10-13,24.4,46,3.74,26.2,0.125,0.0
1971-10-14,22.6,44,2.98,25.2,0.125,0.0
1971-10-15,15.3,48,1.51,20.6,0.125,0.4
1971-10-16,11.1,56,0.98,16.7,0.128,0.6
1971-10-17,12.5,44,1.36,16.4,0.129,0.0
1971-10-18,13.3,44,1.56,16.4,0.128,0.0
1971-10-19,14.2,44,2.12,17.1,0.127,0.0
1971-10-20,15.6,45,2.24,17.7,0.126,0.0
1971-10-21,15.7,55,2.02,18.7,0.126,0.0
1971-10-22,16.8,51,2.51,19.0,0.126,0.0
1971-10-23,13.9,55,1.16,16.9,0.125,0.0
1971-10-24,13.0,52,1.36,16.5,0.125,0.0
1971-10-25,12.3,56,1.49,15.8,0.125,0.0
1971-10-26,13.3,53,1.81,16.2,0.125,0.0
1971-10-27,13.7,58,1.48,16.3,0.125,0.0
1971-10-28,10.4,22,1.65,14.1,0.125,0.0
1971-10-29,8.2,24,1.28,12.5,0.125,0.0
1971-10-30,8.9,32,1.54,12.0,0.125,0.0
1971-10-31,11.2,45,1.33,13.2,0.125,0.0
1971-11-01,11.4,45,1.63,13.5,0.125,0.0
1971-11-02,12.8,43,1.77,14.3,0.124,0.0
1971-11-03,14.2,48,2.27,15.5,0.124,0.0
1971-11-04,16.0,43,2.49,17.1,0.124,0.0
1971-11-05,15.1,41,2.36,16.9,0.124,0.0
1971-11-06,14.9,44,2.17,16.5,0.124,0.0
1971-11-07,15.0,44,2.08,16.2,0.124,0.0
1971-11-08,13.9,50,1.91,16.2,0.125,0.0
1971-11-09,14.8,50,1.75,15.8,0.125,0.0
1971-11-10,16.1,43,2.3,16.8,0.125,0.0
1971-11-11,14.1,71,0.92,14.9,0.157,18.7
1971-11-12,12.2,84,0.65,14.4,0.308,5.6
1971-11-13,8.2,88,0.34,10.5,0.313,3.3
1971-11-14,7.4,70,0.82,9.9,0.3,0.0
1971-11-15,7.8,65,0.8,9.2,0.273,0.0
1971-11-16,8.0,59,0.98,9.0,0.255,0.0
1971-11-17,8.1,64,0.98,9.2,0.242,0.0
1971-11-18,8.4,67,0.98,9.5,0.231,0.0
1971-11-19,8.8,62,1.05,9.8,0.222,0.0
1971-11-20,9.2,62,1.32,10.0,0.214,0.0
1971-11-21,10.1,62,1.4,10.7,0.207,0.0
1971-11-22,9.9,61,1.12,10.4,0.2,0.0
1971-11-23,9.9,68,1.02,10.4,0.194,0.0
1971-11-24,10.5,73,1.14,11.1,0.189,0.0
1971-11-25,9.9,82,0.73,11.6,0.185,0.0
1971-11-26,9.7,73,0.96,10.7,0.181,0.0
1971-11-27,11.0,72,0.86,11.9,0.177,0.0
1971-11-28,10.7,79,0.38,11.3,0.187,0.5
1971-11-29,11.1,77,0.91,11.7,0.249,2.2
1971-11-30,9.2,76,0.79,10.4,0.244,0.0
1971-12-01,8.3,72,0.97,9.2,0.234,0.0
1971-12-02,8.9,73,0.63,9.6,0.278,10.5
1971-12-03,4.8,92,0.21,7.6,0.354,7.0
1971-12-04,5.5,80,0.51,8.0,0.342,0.1
1971-12-05,5.8,74,0.68,7.3,0.308,0.0
1971-12-06,7.9,77,0.43,8.5,0.292,0.3
1971-12-07,5.8,45,1.02,7.4,0.28,0.0
1971-12-08,3.6,46,0.73,4.9,0.268,0.0
1971-12-09,5.3,47,0.74,5.9,0.261,0.0
1971-12-10,5.5,82,0.47,7.2,0.261,2.3
1971-12-11,3.7,82,0.53,5.5,0.27,0.1
1971-12-12,4.5,81,0.35,4.7,0.282,6.4
1971-12-13,4.7,80,0.52,5.7,0.31,0.1
1971-12-14,3.9,71,0.47,4.6,0.295,1.3
1971-12-15,5.9,76,0.59,6.7,0.29,0.7
1971-12-16,4.6,77,0.6,5.5,0.28,0.0
1971-12-17,5.1,75,0.75,5.4,0.271,0.0
1971-12-18,6.0,77,0.8,5.9,0.264,0.0
1971-12-19,6.6,77,0.81,6.6,0.259,0.0
1971-12-20,6.0,76,0.79,6.1,0.253,0.0
1971-12-21,5.9,78,0.51,5.8,0.25,4.2
1971-12-22,12.5,79,0.88,10.2,0.327,17.1
1971-12-23,11.4,85,0.63,10.7,0.328,2.6
1971-12-24,12.1,85,0.43,11.1,0.367,13.0
1971-12-25,8.7,91,0.28,9.5,0.408,24.1
1971-12-26,6.8,78,0.63,7.9,0.401,5.3
1971-12-27,6.9,86,0.26,7.9,0.416,9.9
1971-12-28,5.6,82,0.53,7.2,0.389,0.0
1971-12-29,5.3,79,0.53,6.2,0.371,0.0
1971-12-30,4.6,83,0.45,5.4,0.359,0.0
1971-12-31,3.9,82,0.4,4.9,0.349,0.0
1972-01-01,4.1,84,0.53,5.0,0.341,0.0
1972-01-02,4.4,84,0.57,5.3,0.333,0.0
1972-01-03,3.4,87,0.35,5.1,0.327,0.0
1972-01-04,3.9,78,0.55,4.9,0.321,0.0
1972-01-05,3.3,83,0.46,4.1,0.315,0.0
1972-01-06,4.9,81,0.68,4.4,0.31,0.0
1972-01-07,5.8,83,0.66,5.4,0.306,0.0
1972-01-08,4.8,84,0.53,5.6,0.302,0.0
1972-01-09,4.8,85,0.49,5.2,0.297,0.0
1972-01-10,3.7,87,0.42,4.8,0.293,0.0
1972-01-11,4.7,86,0.41,4.4,0.289,0.0
1972-01-12,3.4,90,0.36,4.7,0.286,0.0
1972-01-13,4.2,93,0.21,5.3,0.284,0.1
1972-01-14,5.6,87,0.52,5.9,0.281,0.0
1972-01-15,6.7,84,0.83,7.0,0.277,0.0
1972-01-16,6.6,85,0.75,7.5,0.273,0.0
1972-01-17,6.7,86,0.7,7.7,0.268,0.0
1972-01-18,6.5,85,0.71,7.8,0.264,0.0
1972-01-19,6.5,90,0.38,7.0,0.261,0.0
1972-01-20,7.3,89,0.48,7.5,0.259,0.0
1972-01-21,7.3,92,0.33,7.5,0.257,0.0
1972-01-22,7.6,92,0.34,8.3,0.255,0.0
1972-01-23,7.9,81,0.67,8.3,0.256,1.1
1972-01-24,5.9,72,0.74,7.1,0.254,0.0
1972-01-25,5.5,79,0.68,6.2,0.251,0.9
1972-01-26,4.9,80,0.47,6.0,0.272,3.2
1972-01-27,5.5,85,0.34,5.9,0.318,11.8
1972-01-28,7.6,79,0.66,7.8,0.343,0.6
1972-01-29,5.4,69,0.68,7.0,0.316,0.0
1972-01-30,5.3,74,0.72,6.5,0.299,0.0
1972-01-31,5.9,77,0.8,6.4,0.288,0.0
1972-02-01,5.9,76,0.77,6.8,0.279,0.0
1972-02-02,5.2,76,0.75,6.7,0.271,0.0
1972-02-03,5.8,75,0.82,6.3,0.265,0.0
1972-02-04,7.0,76,0.98,6.8,0.263,1.9
1972-02-05,9.4,88,0.3,8.9,0.381,17.2
1972-02-06,8.9,88,0.47,8.9,0.371,0.4
1972-02-07,8.1,89,0.48,8.8,0.343,0.0
1972-02-08,9.9,86,0.65,9.5,0.329,0.0
1972-02-09,10.5,86,0.56,10.6,0.32,0.0
1972-02-10,10.1,83,0.91,10.5,0.311,0.0
1972-02-11,10.9,75,1.23,10.5,0.301,0.0
1972-02-12,10.5,79,0.9,10.7,0.292,0.0
1972-02-13,11.3,80,0.94,10.9,0.284,0.0
1972-02-14,10.6,75,0.99,11.0,0.277,0.0
1972-02-15,10.2,75,0.77,10.9,0.269,0.0
1972-02-16,10.6,80,0.82,11.3,0.263,0.0
1972-02-17,11.0,85,0.83,11.5,0.257,0.0
1972-02-18,13.6,79,1.27,12.6,0.252,0.0
1972-02-19,12.9,75,1.13,12.7,0.247,0.0
1972-02-20,12.6,79,1.05,13.1,0.24,0.0
1972-02-21,13.1,79,1.1,13.5,0.234,0.0
1972-02-22,13.6,73,1.09,14.3,0.246,3.7
1972-02-23,11.8,61,1.17,13.3,0.24,0.0
1972-02-24,11.9,65,1.26,12.9,0.23,0.0
1972-02-25,12.5,70,1.11,13.3,0.221,0.0
1972-02-26,13.3,73,1.23,14.2,0.214,0.0
1972-02-27,14.1,73,1.39,14.2,0.207,0.0
1972-02-28,15.0,72,1.43,15.0,0.201,0.0
1972-02-29,13.4,65,1.31,14.7,0.2,0.5
1972-03-01,11.1,58,1.28,13.3,0.194,0.0
1972-03-02,14.1,66,1.22,14.7,0.188,0.0
1972-03-03,14.4,75,1.25,15.5,0.182,0.0
1972-03-04,14.9,75,1.28,16.1,0.177,0.0
1972-03-05,17.9,69,1.8,17.5,0.173,0.0
1972-03-06,18.5,66,2.23,18.4,0.168,0.0
1972-03-07,17.8,64,2.08,18.3,0.163,0.0
1972-03-08,18.1,63,2.33,18.6,0.158,0.0
1972-03-09,17.8,59,2.16,18.5,0.154,0.0
1972-03-10,17.3,60,1.8,18.6,0.151,0.0
1972-03-11,17.0,62,1.76,18.9,0.148,0.0
1972-03-12,16.7,67,1.72,18.3,0.146,0.0
1972-03-13,17.4,66,1.91,18.8,0.143,0.0
1972-03-14,17.0,59,2.08,18.9,0.141,0.0
1972-03-15,18.7,53,2.48,19.5,0.138,0.0
1972-03-16,19.8,53,3.18,20.8,0.136,0.0
1972-03-17,21.2,48,3.2,21.5,0.134,0.0
1972-03-18,18.9,44,2.52,20.6,0.133,0.0
1972-03-19,17.7,41,2.56,20.0,0.132,0.0
1972-03-20,18.4,44,2.72,20.4,0.131,0.0
1972-03-21,18.1,53,2.41,20.1,0.13,0.0
1972-03-22,15.3,49,1.7,18.4,0.13,1.3
1972-03-23,13.4,50,1.73,17.0,0.131,0.0
1972-03-24,14.9,45,2.31,17.7,0.13,0.0
1972-03-25,15.8,50,1.89,18.6,0.129,0.0
1972-03-26,11.4,28,1.6,15.7,0.128,0.0
1972-03-27,11.0,31,1.69,14.9,0.128,0.0
1972-03-28,12.2,36,1.85,15.4,0.128,0.0
1972-03-29,12.6,45,1.81,16.1,0.127,0.0
1972-03-30,14.5,42,2.1,17.2,0.127,0.0
1972-03-31,16.6,44,2.32,18.3,0.127,0.0
1972-04-01,15.9,47,1.93,17.9,0.126,0.0
1972-04-02,17.4,55,2.23,19.8,0.126,0.0
1972-04-03,18.2,56,2.64,20.5,0.126,0.0
1972-04-04,20.4,45,2.78,21.4,0.126,0.0
1972-04-05,19.0,42,1.93,19.9,0.126,0.1
1972-04-06,17.0,56,1.98,19.7,0.134,0.6
1972-04-07,15.9,46,2.18,19.3,0.132,0.0
1972-04-08,14.9,44,2.05,18.2,0.131,0.0
1972-04-09,14.8,43,1.95,18.3,0.13,0.0
1972-04-10,15.5,41,1.9,19.3,0.129,0.0
1972-04-11,13.7,57,1.03,16.2,0.156,13.2
1972-04-12,12.8,66,1.4,15.6,0.207,0.1
1972-04-13,11.5,51,1.52,14.8,0.227,3.6
1972-04-14,13.0,37,1.89,15.5,0.207,0.0
1972-04-15,16.2,46,2.48,18.1,0.187,0.0
1972-04-16,17.7,48,2.4,19.4,0.171,0.0
1972-04-17,16.6,40,2.27,19.4,0.159,0.0
1972-04-18,13.7,34,1.81,17.7,0.152,0.2
1972-04-19,13.4,33,2.08,17.0,0.146,0.0
1972-04-20,15.5,33,2.31,18.5,0.141,0.0
1972-04-21,17.1,41,2.77,19.8,0.136,0.0
1972-04-22,18.6,41,2.96,21.6,0.133,0.0
1972-04-23,20.0,39,3.41,23.0,0.13,0.0
1972-04-24,15.1,46,1.36,19.6,0.129,0.0
1972-04-25,15.7,39,2.38,19.8,0.128,0.0
1972-04-26,19.4,34,3.14,22.2,0.128,0.0
1972-04-27,22.7,36,4.4,24.7,0.127,0.0
1972-04-28,20.1,34,2.9,23.8,0.126,0.0
1972-04-29,16.9,28,2.63,21.4,0.126,0.0
1972-04-30,17.8,24,2.8,22.2,0.125,0.0
1972-05-01,21.1,35,3.64,24.2,0.125,0.0
1972-05-02,23.3,35,4.24,26.3,0.125,0.0
1972-05-03,24.1,33,4.36,26.7,0.124,0.0
1972-05-04,22.4,32,3.41,26.7,0.124,0.0
1972-05-05,18.9,44,2.42,24.6,0.124,0.0
1972-05-06,17.2,49,2.19,23.0,0.124,0.0
1972-05-07,16.5,46,2.27,22.0,0.124,0.0
1972-05-08,16.5,44,2.15,21.6,0.124,0.0
1972-05-09,17.7,44,2.52,22.2,0.124,0.0
1972-05-10,19.7,42,3.01,24.0,0.124,0.0
1972-05-11,22.9,37,3.63,26.3,0.124,0.0
1972-05-12,25.2,34,4.54,28.4,0.124,0.0
1972-05-13,26.7,32,5.18,29.8,0.124,0.0
1972-05-14,28.1,27,5.48,30.8,0.124,0.0
1972-05-15,27.5,28,5.13,31.0,0.124,0.0
1972-05-16,24.2,32,3.73,29.3,0.124,0.0
1972-05-17,19.1,40,2.62,25.3,0.124,0.0
1972-05-18,18.5,43,2.5,24.8,0.124,0.0
1972-05-19,15.3,43,1.94,21.0,0.124,0.0
1972-05-20,15.2,46,1.71,20.2,0.13,0.9
1972-05-21,17.9,43,2.24,21.9,0.13,0.0
1972-05-22,20.1,44,2.75,24.3,0.128,0.0
1972-05-23,21.8,38,3.38,26.1,0.126,0.0
1972-05-24,20.6,37,3.03,25.8,0.126,0.0
1972-05-25,21.6,34,3.4,26.6,0.125,0.0
1972-05-26,23.4,37,3.72,27.9,0.125,0.0
1972-05-27,25.3,34,4.28,29.5,0.124,0.0
1972-05-28,26.8,34,4.62,30.8,0.124,0.0
1972-05-29,28.0,27,5.4,31.4,0.124,0.0
1972-05-30,28.4,26,5.36,32.4,0.124,0.0
1972-05-31,27.7,26,5.0,32.1,0.124,0.0
1972-06-01,27.6,27,4.97,32.2,0.124,0.0
1972-06-02,28.0,30,4.73,32.2,0.124,0.0
1972-06-03,26.3,29,4.1,30.9,0.124,0.0
1972-06-04,26.8,31,4.45,31.3,0.124,0.0
1972-06-05,29.1,34,5.24,33.0,0.124,0.0
1972-06-06,29.0,37,4.09,32.2,0.125,1.4
1972-06-07,26.6,45,3.82,31.3,0.136,1.1
1972-06-08,24.8,57,2.83,30.1,0.158,9.3
1972-06-09,20.6,55,2.21,25.9,0.185,2.9
1972-06-10,18.8,37,2.42,23.9,0.173,0.3
1972-06-11,20.0,33,3.11,24.6,0.158,0.0
1972-06-12,24.2,30,4.13,27.5,0.146,0.0
1972-06-13,26.9,33,4.86,30.4,0.136,0.0
1972-06-14,26.3,36,4.48,30.7,0.131,0.0
1972-06-15,26.0,33,4.42,30.8,0.128,0.0
1972-06-16,25.8,28,4.71,30.6,0.127,0.0
1972-06-17,25.6,32,4.39,30.8,0.126,0.0
1972-06-18,28.1,31,5.07,32.3,0.125,0.0
1972-06-19,28.1,29,4.85,33.1,0.125,0.0
1972-06-20,28.5,30,5.44,33.3,0.124,0.0
1972-06-21,28.3,30,5.0,33.5,0.124,0.0
1972-06-22,26.2,32,3.72,32.3,0.124,0.0
1972-06-23,21.7,43,2.6,29.1,0.124,0.0
1972-06-24,20.9,39,2.99,27.6,0.124,0.0
1972-06-25,23.9,35,3.8,29.1,0.124,0.0
1972-06-26,25.8,33,4.24,30.9,0.124,0.0
1972-06-27,27.7,31,4.78,32.3,0.124,0.0
1972-06-28,29.6,27,5.71,33.7,0.124,0.0
1972-06-29,30.6,28,6.14,34.7,0.124,0.0
1972-06-30,32.9,28,7.22,36.6,0.124,0.0
1972-07-01,33.3,24,7.29,37.2,0.123,0.0
1972-07-02,30.5,29,5.66,35.9,0.123,0.0
1972-07-03,29.4,34,5.11,35.0,0.123,0.0
1972-07-04,30.2,35,5.61,35.5,0.123,0.0
1972-07-05,30.5,33,6.03,35.7,0.123,0.0
1972-07-06,28.2,33,4.89,34.1,0.123,0.0
1972-07-07,27.7,31,5.05,33.2,0.123,0.0
1972-07-08,27.6,25,4.76,32.2,0.123,0.0
1972-07-09,28.0,30,5.06,32.6,0.123,0.0
1972-07-10,28.5,28,5.13,33.5,0.123,0.0
1972-07-11,29.3,30,5.29,34.3,0.123,0.0
1972-07-12,31.6,29,6.4,35.7,0.123,0.0
1972-07-13,33.0,28,6.58,37.1,0.123,0.0
1972-07-14,34.5,28,7.09,37.9,0.123,0.0
1972-07-15,34.3,28,7.89,38.1,0.123,0.0
1972-07-16,31.9,30,6.15,37.3,0.123,0.0
1972-07-17,29.5,34,5.04,35.5,0.123,0.0
1972-07-18,28.3,36,4.55,34.4,0.123,0.0
1972-07-19,26.3,39,3.88,32.9,0.123,0.0
1972-07-20,23.0,41,3.02,30.8,0.123,0.0
1972-07-21,23.6,46,3.26,30.1,0.123,0.0
1972-07-22,25.4,41,3.79,31.2,0.123,0.0
1972-07-23,27.0,38,4.31,32.3,0.123,0.0
1972-07-24,26.2,38,4.2,32.0,0.123,0.0
1972-07-25,27.2,36,4.44,32.7,0.123,0.0
1972-07-26,27.2,34,4.47,32.7,0.123,0.0
1972-07-27,28.2,31,5.32,33.2,0.123,0.0
1972-07-28,30.2,27,6.1,34.4,0.123,0.0
1972-07-29,30.8,27,5.59,35.0,0.123,0.3
1972-07-30,31.2,33,4.72,35.5,0.123,0.0
1972-07-31,29.7,30,5.53,34.5,0.123,0.0
1972-08-01,27.9,29,5.13,33.0,0.123,0.0
1972-08-02,26.4,34,4.3,32.2,0.123,0.0
1972-08-03,27.8,35,4.66,33.2,0.123,0.0
1972-08-04,28.3,35,5.08,33.5,0.123,0.0
1972-08-05,30.2,34,5.75,34.7,0.123,0.0
1972-08-06,31.6,29,5.96,35.8,0.123,0.0
1972-08-07,31.7,29,5.62,36.5,0.123,0.0
1972-08-08,31.0,33,5.58,36.1,0.123,0.0
1972-08-09,30.7,35,5.38,35.9,0.123,0.0
1972-08-10,30.9,34,5.63,35.7,0.122,0.0
1972-08-11,30.6,31,5.34,35.3,0.122,0.0
1972-08-12,28.6,26,5.08,33.8,0.122,0.0
1972-08-13,26.1,28,4.21,32.3,0.122,0.0
1972-08-14,22.2,36,3.11,29.0,0.122,0.0
1972-08-15,21.5,38,2.96,27.7,0.122,0.0
